Date	OR	Odor	Concentration	NormalizedLuc
62202	1296	1172	10	0.12744
NA	1067	1172	10	0.41662
NA	1541	1172	10	0.062694
NA	1456	1172	10	0.084514
NA	1350	1172	10	0.073804
NA	1088	1172	10	0.053381
62202	1484	1172	10	0.064314
62202	1272	1172	10	0.071479
90509	1501	1116	10	0.1684
90509	1475	1116	10	0.12398
90509	1519	1116	10	0.17212
90509	1509	1116	10	0.12996
71209	1230	1116	10	0.16832
NA	1174	1116	10	0.069629
NA	1067	1116	10	0.57818
NA	1067	1116	10	0.74425
71209	1048	1116	10	0.1422
90509	1494	1116	10	0.19718
90509	1487	1116	10	0.13288
62202	1282	1116	10	0.16064
NA	1350	1116	10	0.095576
90509	1468	1116	10	0.17561
NA	1150	1174	10	0.056061
NA	1142	1174	10	0.066343
62202	1297	1174	10	0.097087
NA	1148	1174	10	0.059354
NA	1128	1174	10	0.057234
62202	1324	1174	10	0.095216
NA	1154	1174	10	0.099044
90509	1535	1174	10	0.32504
90509	1532	1174	10	2.9565
NA	1161	1174	10	0.085284
NA	1174	1174	10	0.081137
62202	1363	1174	10	0.088946
71209	1048	1174	10	0.20959
71209	1407	1174	10	0.13651
62202	1315	1174	10	0.053668
62202	1272	1174	10	0.057103
62202	1251	1174	10	0.074916
62202	1389	1145	10	0.069244
62202	1279	1145	10	0.094923
NA	1142	1145	10	0.086277
62202	1298	1145	10	0.077323
NA	1117	1145	10	0.061098
NA	1183	1145	10	0.17918
NA	1130	1145	10	0.068054
62202	1265	1145	10	0.074115
62202	1258	1145	10	0.044233
62202	1266	1145	10	0.071462
NA	1174	1145	10	0.074559
90509	1536	1145	10	2.6347
NA	1067	1145	10	4.7541
71209	1048	1145	10	0.18623
NA	1112	1145	10	0.11193
NA	1088	1145	10	0.04605
90509	1468	1145	10	0.2058
90509	1531	1145	10	0.16268
90509	1493	1377	10	0.14942
NA	1142	1377	10	0.079405
71209	1230	1377	10	0.16634
71209	1361	1377	10	0.16024
NA	1067	1377	10	0.48448
90509	1487	1377	10	0.14379
90509	1493	1376	10	0.16931
NA	1072	1376	10	0.077309
NA	1059	1376	10	0.072368
NA	1067	1376	10	0.67185
NA	1052	1376	10	0.075077
NA	1047	1376	10	0.10231
71209	1048	1376	10	0.17738
62202	1282	1376	10	0.11084
NA	1088	1376	10	0.081259
NA	1040	1376	10	0.078583
NA	1108	1376	10	0.090165
71209	1119	1376	10	0.15286
92109	1498	1147	10	0.83586
92109	1488	1147	10	0.72547
92109	1522	1147	10	0.81245
92109	1481	1147	10	1.2769
92109	1480	1147	10	0.84683
92109	1537	1147	10	0.64686
92109	1511	1147	10	0.90721
92109	1473	1147	10	1.1331
92109	1532	1172	10	3.5665
92109	1507	1172	10	1.1339
92109	1473	1172	10	1.0484
92109	1502	1172	10	2.2151
92109	1489	1172	10	0.99008
92109	1459	1172	10	0.93063
92109	1485	1172	10	0.91586
92109	1504	1172	10	1.1831
92109	1498	1172	10	0.95123
92109	1513	1172	10	0.50993
92109	1516	1172	10	0.80797
92109	1530	1172	10	1.08
92109	1529	1172	10	1.141
92109	1513	1064	10	0.54716
92109	1536	1064	10	2.901
92109	1489	1064	10	1.0092
92109	1487	1278	10	0.94212
92109	1480	1278	10	0.88025
92109	1530	1278	10	0.87384
92109	1474	1278	10	1.0475
92109	1502	1278	10	3.3823
92109	1529	1376	10	0.90127
92109	1474	1376	10	1.3577
92109	1504	1376	10	0.89461
92109	1536	1375	10	2.6176
92109	1504	1375	10	0.75839
92109	1529	1078	10	0.85167
92109	1474	1078	10	1.1558
92109	1474	1145	10	1.1842
92109	1474	1174	10	1.2703
92109	1536	1377	10	3.1895
73109	1111	1282	10	0.057282
73109	1195	1282	10	0.090959
73109	1287	1282	10	0.22275
73109	1111	1281	10	0.022255
73109	1195	1281	10	0.35202
73109	1287	1281	10	0.37545
73109	1108	1281	10	0.10547
73109	1108	1282	10	0.021268
73109	1062	1286	10	0.49469
73109	1101	1285	10	0.013298
73109	1111	1286	10	0.032529
73109	1116	1286	10	0.022217
73109	1101	1286	10	0.024891
73109	1111	1285	10	0.018931
73109	1090	1285	10	0.069196
73109	1108	1285	10	0.083949
73109	1108	1283	10	0.039099
73109	1111	1284	10	0.032957
73109	1079	1284	10	0.033183
73109	1101	1284	10	0.035138
73109	1096	1284	10	0.063789
73109	1116	1283	10	0.017342
73109	1340	1283	10	0.016523
73109	1096	1283	10	0.019841
73109	1090	1289	10	0.013545
73109	1291	1289	10	0.031259
73109	1108	1289	10	0.021255
73109	1111	1288	10	0.021375
73109	1079	1288	10	0.059082
73109	1101	1288	10	0.017573
73109	1094	1288	10	0.055801
73109	1195	1282	10	0.14121
73109	1287	1282	10	0.36291
73109	1195	1281	10	0.20733
73109	1287	1281	10	0.49336
73109	1111	1282	10	0.050369
73109	1108	1282	10	0.049286
73109	1111	1281	10	0.017397
73109	1108	1281	10	0.027858
73109	1195	1282	10	0.087982
73109	1195	1281	10	0.20672
73109	1287	1281	10	0.17394
73109	1111	1282	10	0.066795
73109	1287	1282	10	0.13932
73109	1108	1282	10	0.11708
73109	1111	1281	10	0.023197
73109	1108	1281	10	0.059289
81209	1067	1324	10	4.095
81209	1033	1324	10	0.60179
81209	1064	1324	10	0.51641
81209	1073	1324	10	1.0747
81209	1064	1322	10	0.63546
81209	1082	1322	10	0.5974
81209	1090	1322	10	0.49655
81209	1101	1322	10	0.56596
81209	1030	1316	10	0.63471
81209	1064	1316	10	0.69574
81209	1082	1316	10	0.67622
81209	1085	1316	10	0.98703
81209	1029	1314	10	0.64504
81209	1030	1314	10	0.70677
81209	1064	1314	10	0.58365
81209	1024	1314	10	0.72821
81209	1067	1320	10	5.3981
81209	1027	1320	10	0.7653
81209	1030	1320	10	0.76996
81209	1064	1320	10	0.46311
81209	1025	1319	10	0.65084
81209	1030	1319	10	0.75758
81209	1064	1319	10	0.55605
81209	1102	1319	10	0.85915
81209	1086	1315	10	0.86207
81209	1050	1317	10	1.0799
81209	1064	1317	10	0.61496
81209	1073	1317	10	1.6168
81209	1064	1315	10	0.60063
81209	1112	1315	10	1.034
81209	1078	1315	10	1.1211
81209	1067	1324	10	3.9028
81209	1033	1324	10	0.68348
81209	1064	1324	10	0.3457
81209	1073	1324	10	1.3577
81209	1064	1322	10	0.57358
81209	1082	1322	10	0.59464
81209	1090	1322	10	0.90828
81209	1101	1322	10	0.53316
81209	1067	1324	10	2.2834
81209	1033	1324	10	0.39313
81209	1064	1324	10	0.20795
81209	1073	1324	10	0.62138
81209	1064	1322	10	0.37419
81209	1082	1322	10	0.24027
81209	1090	1322	10	0.353
81209	1101	1322	10	0.26246
101409	1527	1314	10	0.99659
101409	1545	1314	10	0.8296
101409	1522	1314	10	1.2991
101409	1491	1314	10	0.62302
101409	1520	1314	10	0.87187
101409	1513	1314	10	0.84988
101409	1475	1314	10	0.84753
101409	11022	1314	10	0.9547
101409	1462	1324	10	0.73826
101409	1465	1324	10	0.92432
101409	1545	1324	10	1.1343
101409	1461	1324	10	0.86517
101409	1522	1324	10	0.776
101409	1530	1324	10	0.56504
101409	1466	1324	10	1.2117
101409	11022	1324	10	0.74036
101409	1536	1319	10	10.1551
101409	1545	1319	10	1.195
101409	1522	1319	10	0.67508
101409	1576	1319	10	0.40125
101409	1462	1319	10	0.69948
101409	1530	1319	10	0.48556
101409	1503	1321	10	0.65015
101409	1530	1321	10	0.86797
101409	1527	1315	10	0.23171
101409	1522	1315	10	0.95
101409	1545	1315	10	0.8247
101409	1546	1315	10	1.3324
101409	1527	1318	10	0.35149
101409	1534	1318	10	1.3118
101409	1545	1320	10	1.056
101409	1513	1320	10	1.0707
101409	1491	1322	10	0.64563
101409	1534	1322	10	1.2343
101409	1491	1323	10	1.2035
101409	1519	1323	10	0.96477
101409	1545	1316	10	0.72202
101409	1529	1316	10	1.0711
101409	1527	1316	10	1.0843
101409	1522	1316	10	0.87836
101409	1536	1316	10	10.4703
101409	1530	1316	10	1.5812
101409	1545	1317	10	1.8092
101409	1527	1317	10	0.7621
101409	1534	1317	10	1.3013
101409	1529	1317	10	0.89848
101409	1491	1317	10	0.68372
101709	1387	1316	10	0.19322
101709	1048	1316	10	0.42319
101709	1380	1316	10	0.11882
101709	1445	1316	10	0.13283
101709	1376	1316	10	0.18042
101709	1377	1316	10	0.12861
101709	1368	1316	10	0.12146
101709	1367	1316	10	0.092132
101709	1385	1324	10	0.17424
101709	1446	1324	10	0.095827
101709	1424	1324	10	0.10671
101709	1371	1324	10	0.10533
101709	1404	1324	10	0.38239
101709	1416	1324	10	0.13912
101709	1442	1324	10	0.093495
101709	1447	1324	10	0.11381
101709	1367	1314	10	0.087601
101709	1385	1314	10	0.075754
101709	1366	1314	10	0.1192
101709	1364	1314	10	0.081434
101709	1376	1314	10	0.12395
101709	1383	1314	10	0.11139
101709	1377	1314	10	0.16583
101709	1048	1319	10	0.36634
101709	1493	1315	10	0.13983
101709	1489	1315	10	0.10936
101709	1179	1315	10	0.12185
101709	1138	1315	10	0.10265
101709	1536	1318	10	1.2307
101709	1493	1318	10	0.17453
101709	1546	1318	10	0.10601
101709	1485	1318	10	0.089682
101709	1507	1321	10	0.14054
101709	1222	1321	10	0.072375
101709	1138	1321	10	0.12067
101709	1196	1321	10	0.11669
101709	1547	1322	10	0.23786
101709	1027	1322	10	0.11826
101709	1062	1322	10	0.1167
101709	1029	1322	10	0.095942
101709	1516	1323	10	0.11183
101709	1481	1323	10	0.21579
101709	1476	1323	10	0.11326
101709	1466	1323	10	0.082325
101709	1502	1317	10	0.70123
101709	1536	1317	10	1.18
101709	1376	1320	10	0.21492
101909	1530	1281	10	0.47554
101909	1529	1281	10	0.60543
101909	1489	1281	10	0.46415
101909	1536	1281	10	1.7559
101909	1516	1281	10	0.45688
101909	1465	1281	10	0.65412
101909	1505	1281	10	0.34535
101909	11022	1023	10	0.71483
101909	1530	1283	10	0.5402
101909	1461	1283	10	0.51167
101909	1516	1283	10	0.56331
101909	1501	1283	10	0.49895
101909	1499	1283	10	0.47047
101909	1521	1283	10	0.63444
101909	1535	1283	10	0.61978
101909	1530	1284	10	0.56363
101909	1530	1291	10	0.73868
101909	1529	1291	10	0.6828
101909	1536	1291	10	2.1008
101909	1528	1291	10	0.69519
101909	1531	1291	10	0.44459
101909	1505	1291	10	0.68391
101909	1466	1291	10	0.92372
101909	11022	1023	10	0.84983
101909	1530	1289	10	0.62271
101909	1506	1289	10	0.47522
101909	1545	1289	10	0.6117
101909	1539	1289	10	1.0343
101909	1461	1289	10	0.63244
101909	1515	1289	10	0.86249
101909	1530	1290	10	0.64528
101909	1544	1290	10	0.61496
101909	1534	1288	10	0.82152
101909	1535	1288	10	0.70619
101909	1532	1288	10	3.685
101909	1527	1288	10	0.66255
101909	1533	1288	10	2.0042
101909	1502	1287	10	1.8778
101909	1501	1287	10	0.87107
101909	1530	1287	10	0.56834
101909	1530	1282	10	0.55788
101909	1529	1282	10	0.61389
101909	1536	1282	10	2.1252
101909	1528	1282	10	0.33143
101909	1531	1282	10	0.39858
101909	1489	1286	10	0.52096
101909	1537	1286	10	0.55599
102409	1052	1295	10	0.44296
102409	1046	1295	10	0.58997
102409	1069	1295	10	1.3226
102409	1034	1295	10	0.54635
102409	1063	1295	10	0.52049
102409	1031	1295	10	0.5379
102409	1088	1295	10	0.51688
102409	1055	1295	10	0.45657
102409	1062	1297	10	0.60399
102409	1085	1297	10	0.86444
102409	1065	1297	10	0.67865
102409	1046	1297	10	0.41953
102409	1088	1297	10	0.50078
102409	1108	1297	10	0.38816
102409	1089	1297	10	0.6627
102409	1057	1297	10	0.51871
102409	1073	1299	10	1.2872
102409	1067	1299	10	1.9848
102409	1069	1299	10	0.99685
102409	1115	1299	10	0.56808
102409	1034	1299	10	0.55676
102409	1038	1299	10	0.81615
102409	1039	1299	10	0.50353
102409	1108	1299	10	0.41252
102409	1037	1293	10	0.56801
102409	1067	1300	10	2.1524
102409	1024	1300	10	0.44303
102409	1115	1300	10	0.51819
102409	1069	1296	10	0.85631
102409	1101	1296	10	0.37048
102409	1085	1296	10	0.77675
102409	1046	1296	10	0.47348
102409	1054	1298	10	0.88552
102409	1073	1301	10	0.79144
102409	1067	1301	10	1.797
102409	1024	1301	10	0.39612
102409	1046	1301	10	0.58018
102409	1067	1302	10	1.9077
102409	1073	1302	10	0.63697
102509	1115	1292	10	1.2922
102509	1067	1292	10	4.9754
102509	1073	1292	10	1.1968
102509	1046	1292	10	0.82067
102509	1054	1292	10	1.3175
102509	1055	1292	10	0.58149
102509	1031	1292	10	0.83041
102509	1063	1292	10	0.55962
102509	1067	1294	10	5.071
102509	1100	1294	10	0.81069
102509	1037	1294	10	0.64088
102509	1089	1294	10	0.69254
102509	1080	1294	10	0.65
102509	1085	1294	10	0.9314
102509	1069	1294	10	0.88
102509	1055	1294	10	0.59342
102509	1222	1295	10	0.55848
102509	1205	1295	10	2.6725
102509	1185	1295	10	0.40536
102509	1230	1295	10	0.59154
102509	1219	1295	10	0.61703
102509	1206	1295	10	0.59198
102509	1135	1295	10	0.59004
102509	11022	1295	10	0.78291
102509	1183	1296	10	0.84615
102509	1228	1296	10	0.76059
102509	1208	1296	10	0.68746
102509	1229	1296	10	0.53312
102509	1224	1296	10	0.494
102509	1230	1296	10	0.81675
102509	1194	1296	10	0.75564
102509	1185	1296	10	0.49757
102509	1156	1297	10	0.46657
102509	1155	1297	10	0.67878
102509	1154	1297	10	0.77603
102509	1157	1297	10	0.64891
102509	1149	1297	10	0.6584
102509	1150	1297	10	0.84712
102509	1220	1297	10	0.46362
102509	1151	1297	10	0.52244
102509	1205	1298	10	2.9863
102509	1166	1298	10	0.67575
102509	1193	1298	10	0.7385
102509	1174	1298	10	0.68659
102509	1141	1298	10	0.56308
102509	1224	1294	10	0.99203
102509	1230	1294	10	0.76947
102509	1205	1294	10	2.9854
102509	1174	1299	10	0.63532
102509	1133	1299	10	0.58857
102509	1227	1299	10	0.55368
102509	1202	1299	10	0.69505
102509	1141	1299	10	0.46943
102509	1192	1302	10	0.45076
102509	1205	1302	10	2.8024
102509	1224	1302	10	0.59359
102509	1230	1292	10	0.50727
102509	1227	1292	10	0.46714
102509	1202	1292	10	0.64931
102509	1215	1292	10	0.47523
102509	1220	1292	10	0.38021
102509	1231	1292	10	0.57729
102509	1156	1301	10	0.61826
103109	1287	1299	10	0.50316
103109	1288	1299	10	0.52463
103109	1269	1299	10	0.39558
103109	1281	1299	10	0.46675
103109	1329	1299	10	0.5574
103109	1251	1299	10	0.51103
103109	1291	1299	10	0.5871
103109	1285	1299	10	0.34575
103109	1287	1302	10	0.52649
103109	1291	1302	10	0.64638
103109	1329	1302	10	0.42842
103109	1281	1302	10	0.38078
103109	1246	1302	10	0.24183
103109	1242	1302	10	0.26199
103109	1291	1301	10	0.57674
103109	1251	1301	10	0.38047
103109	1287	1301	10	0.30255
103109	1309	1301	10	0.28654
103109	1281	1301	10	0.44579
103109	1269	1301	10	0.23894
103109	1329	1300	10	0.35121
103109	1269	1300	10	0.30589
103109	1249	1300	10	0.40518
103109	1251	1300	10	0.39903
103109	1336	1292	10	0.30543
103109	1287	1292	10	0.3625
103109	1299	1292	10	0.27457
103109	1340	1292	10	0.45238
103109	1329	1298	10	0.3343
103109	1269	1298	10	0.21096
103109	1299	1298	10	0.33589
103109	1257	1298	10	0.33371
103109	1251	1294	10	0.365
103109	1281	1294	10	0.28691
103109	1309	1294	10	0.31482
103109	1242	1294	10	0.24369
103109	1299	1297	10	0.32772
103109	1287	1297	10	0.38904
103109	1274	1297	10	0.41498
103109	1251	1297	10	0.35744
103109	1339	1296	10	0.3885
103109	1336	1296	10	0.2623
103109	1313	1296	10	0.26561
103109	1329	1296	10	0.34723
103109	1274	1296	10	0.43819
103109	1291	1293	10	0.5
103109	1287	1293	10	0.53979
110109	1448	1292	10	0.10116
110109	1444	1292	10	0.18629
110109	1430	1292	10	0.1639
110109	1450	1292	10	0.1615
110109	1437	1292	10	0.1828
110109	1406	1292	10	0.50241
110109	1436	1292	10	0.1367
110109	1446	1292	10	0.11234
110109	1448	1295	10	0.1379
110109	1446	1295	10	0.14516
110109	1433	1295	10	0.17865
110109	1430	1295	10	0.17744
110109	1435	1295	10	0.13292
110109	1388	1295	10	0.17557
110109	1362	1295	10	0.13378
110109	1438	1295	10	0.18377
110109	1309	1295	10	0.14669
110109	1299	1295	10	0.16152
110109	1282	1295	10	0.5099
110109	1246	1295	10	0.11624
110109	1251	1295	10	0.16485
110109	1307	1295	10	0.11888
110109	1249	1295	10	0.21622
110109	1242	1295	10	0.17299
110109	1448	1299	10	0.13506
110109	1440	1299	10	0.13887
110109	1442	1299	10	0.17612
110109	1404	1299	10	0.9483
110109	1447	1299	10	0.17312
110109	1433	1299	10	0.14582
110109	1418	1299	10	0.2668
110109	1407	1299	10	0.71607
110109	1391	1300	10	0.17814
110109	1364	1300	10	0.14596
110109	1395	1300	10	0.16171
110109	1388	1300	10	0.16103
110109	1446	1300	10	0.16678
110109	1362	1300	10	0.15839
110109	1373	1300	10	0.23248
110109	1432	1300	10	0.24061
110109	1422	1294	10	0.20364
110109	1443	1294	10	0.15539
110109	1391	1295	10	0.20737
110109	1448	1298	10	0.15005
110109	1363	1298	10	0.15364
110109	1404	1302	10	0.4616
110109	1281	1297	10	0.18486
110609	1532	1295	10	6.0363
110609	1459	1295	10	0.28241
110609	1515	1295	10	0.29034
110609	1467	1295	10	0.28379
110609	1474	1295	10	0.22697
110609	1465	1295	10	0.32454
110609	1500	1295	10	0.22127
110609	1475	1295	10	0.28747
110609	1536	1299	10	5.669
110609	1530	1299	10	0.5463
110609	1529	1299	10	0.28056
110609	1515	1299	10	0.29217
110609	1531	1299	10	0.33126
110609	1516	1299	10	0.26337
110609	1476	1299	10	0.28759
110609	1463	1299	10	0.31695
110609	1536	1294	10	4.6087
110609	1515	1294	10	0.28899
110609	1526	1294	10	0.28878
110609	1475	1294	10	0.3665
110609	1536	1302	10	8.2266
110609	1529	1302	10	0.82127
110609	1530	1302	10	1.2914
110609	1531	1302	10	0.21468
110609	1534	1296	10	0.42112
110609	1533	1296	10	2.6549
110609	1535	1296	10	0.43634
110609	1532	1296	10	5.5371
110609	1506	1296	10	0.26435
110609	1536	1296	10	3.5435
110609	1461	1298	10	0.2905
110609	1515	1298	10	0.18286
110609	1536	1301	10	4.2202
110609	1530	1301	10	0.25015
110609	1529	1301	10	0.21739
110609	1531	1301	10	0.14286
110609	1528	1301	10	0.16701
110609	1515	1300	10	0.21783
110609	1516	1300	10	0.24887
110609	1536	1300	10	3.9879
110609	1536	1292	10	3.0038
110609	1532	1292	10	5.8887
110609	1529	1292	10	0.23752
110609	1530	1292	10	0.24663
110609	1529	1293	10	0.1789
110609	1530	1293	10	0.27024
110609	1516	1293	10	0.15704
110909	1117	1308	10	0.097573
110909	1045	1308	10	0.074654
110909	1039	1308	10	0.08169
110909	1062	1308	10	0.075167
110909	1029	1308	10	0.056485
110909	1028	1308	10	0.053734
110909	1079	1308	10	0.13061
110909	1061	1308	10	0.069895
110909	1073	1311	10	0.22698
110909	1115	1311	10	0.061505
110909	1031	1311	10	0.071379
110909	1072	1311	10	0.053737
110909	1107	1311	10	0.13475
110909	1052	1311	10	0.051417
110909	1047	1311	10	0.054487
110909	1039	1311	10	0.065657
110909	1029	1309	10	0.063192
110909	1046	1309	10	0.054541
110909	1036	1309	10	0.062958
110909	1033	1309	10	0.08961
110909	1041	1309	10	0.050019
110909	1039	1309	10	0.059481
110909	1098	1309	10	0.12444
110909	1062	1309	10	0.088717
110909	1046	1310	10	0.044068
110909	1117	1310	10	0.074274
110909	1055	1310	10	0.029708
110909	1041	1310	10	0.045131
110909	1064	1310	10	0.048165
110909	1031	1310	10	0.079737
110909	1107	1310	10	0.07686
110909	1072	1310	10	0.044253
110909	1116	1310	10	0.070506
110909	1028	1310	10	0.069291
110909	1067	1313	10	1.1346
110909	1062	1313	10	0.10284
110909	1073	1307	10	0.17446
110909	1029	1307	10	0.050703
110909	1062	1312	10	0.073148
110909	1041	1312	10	0.06623
110909	1041	1303	10	0.056883
110909	1067	1303	10	1.0954
110909	1079	1303	10	0.090971
110909	1056	1304	10	0.055729
110909	1041	1304	10	0.050494
110909	1025	1305	10	0.059349
110909	1067	1306	10	1.3099
111209	1287	1309	10	1.6406
111209	1258	1309	10	0.066067
111209	1288	1309	10	0.28342
111209	1306	1309	10	0.10173
111209	1307	1309	10	0.042521
111209	1294	1309	10	0.36903
111209	1272	1309	10	0.082219
111209	1298	1309	10	0.097445
111209	1324	1303	10	0.15141
111209	1262	1303	10	0.16667
111209	1244	1303	10	0.088277
111209	1295	1303	10	0.081408
111209	1348	1303	10	0.17913
111209	1284	1304	10	0.056415
111209	1272	1304	10	0.081539
111209	1282	1304	10	0.34293
111209	1287	1310	10	0.088534
111209	1289	1310	10	0.076157
111209	1248	1310	10	0.087087
111209	1272	1310	10	0.15991
111209	1258	1310	10	0.06188
111209	1329	1310	10	0.1075
111209	1284	1310	10	0.063459
111209	1326	1310	10	0.088606
111209	1335	1310	10	0.07341
111209	1350	1310	10	0.095464
111209	1270	1310	10	0.08809
111209	1295	1310	10	0.090775
111209	1288	1310	10	0.12461
111209	1339	1310	10	0.072246
111209	1266	1310	10	0.034906
111209	1283	1310	10	0.080235
111209	1287	1311	10	0.11407
111209	1270	1311	10	0.10814
111209	1279	1311	10	0.18776
111209	1318	1311	10	0.077711
111209	1289	1311	10	0.082031
111209	1309	1311	10	0.075878
111209	1244	1311	10	0.06043
111209	1274	1311	10	0.10404
111209	1283	1311	10	0.11225
111209	1284	1311	10	0.077729
111209	1287	1306	10	0.09537
111209	1284	1306	10	0.20433
111209	1287	1313	10	0.095821
111209	1287	1312	10	0.092366
111209	1272	1307	10	0.20709
111609	1190	1308	10	0.14353
111609	1198	1308	10	0.16857
111609	1188	1308	10	0.1314
111609	1185	1308	10	0.12465
111609	1170	1308	10	0.13286
111609	1192	1308	10	0.12259
111609	1177	1308	10	0.11713
111609	1218	1308	10	0.14076
111609	1139	1310	10	0.17403
111609	1134	1310	10	0.15949
111609	1142	1310	10	0.14608
111609	1183	1310	10	0.20463
111609	1135	1310	10	0.12796
111609	1181	1310	10	0.2498
111609	1143	1310	10	0.11733
111609	1188	1310	10	0.12256
111609	1198	1311	10	0.28896
111609	1129	1311	10	3.6863
111609	1132	1311	10	0.13844
111609	1162	1311	10	0.23427
111609	1155	1311	10	0.15483
111609	1202	1311	10	0.15888
111609	1185	1311	10	0.14958
111609	1165	1311	10	0.2096
111609	1198	1309	10	0.2827
111609	1129	1309	10	3.6011
111609	1219	1309	10	0.28026
111609	1190	1309	10	0.21574
111609	1146	1309	10	0.26877
111609	1134	1309	10	0.22082
111609	1165	1309	10	0.2766
111609	1216	1309	10	0.20561
111609	1195	1308	10	0.12817
111609	1203	1308	10	0.16996
111609	1230	1308	10	0.17776
111609	1210	1308	10	0.16136
111609	1189	1308	10	0.25962
111609	1222	1308	10	0.13966
111609	1231	1308	10	0.17517
111609	1163	1308	10	0.20607
111609	1181	1307	10	0.23878
111609	1192	1307	10	0.1809
111609	1165	1310	10	0.2091
111609	1162	1310	10	0.20748
111609	1190	1310	10	0.17842
111609	1151	1310	10	0.16636
111609	1136	1310	10	0.18769
112309	1245	1308	10	0.13753
112309	1270	1308	10	0.13058
112309	1287	1308	10	0.18393
112309	1350	1308	10	0.1309
112309	1254	1308	10	0.25678
112309	1277	1308	10	0.18844
112309	1248	1308	10	0.17622
112309	1347	1308	10	0.16927
112309	1287	1310	10	0.22949
112309	1289	1310	10	0.17641
112309	1248	1310	10	0.1465
112309	1272	1310	10	0.20221
112309	1258	1310	10	0.18996
112309	1329	1310	10	0.22607
112309	1284	1310	10	0.18934
112309	1326	1310	10	0.21859
112309	1287	1311	10	0.26137
112309	1270	1311	10	0.22028
112309	1279	1311	10	0.32112
112309	1318	1311	10	0.18031
112309	1289	1311	10	0.2039
112309	1309	1311	10	0.2117
112309	1244	1311	10	0.15343
112309	1274	1311	10	0.20016
112309	1287	1309	10	0.2079
112309	1258	1309	10	0.119
112309	1288	1309	10	0.36754
112309	1306	1309	10	0.18462
112309	1307	1309	10	0.14402
112309	1294	1309	10	0.35236
112309	1272	1309	10	0.21108
112309	1298	1309	10	0.1727
112309	1484	1309	10	0.16294
112309	1536	1309	10	2.4237
112309	1530	1309	10	0.28064
112309	1533	1309	10	1.4883
112309	1529	1309	10	0.22527
112309	1521	1309	10	0.21241
112309	1492	1309	10	0.21666
112309	1522	1309	10	0.16741
112309	1324	1303	10	0.34539
112309	1262	1303	10	0.17851
112309	1287	1306	10	0.36227
112309	1272	1307	10	0.16327
112309	1287	1312	10	0.19483
112309	1337	1312	10	0.2567
112309	1287	1313	10	0.25083
112509	1287	1326	10	0.26632
112509	1291	1326	10	0.042391
112509	1273	1326	10	0.041375
112509	1277	1326	10	0.031974
112509	1320	1326	10	0.036248
112509	1282	1326	10	0.12978
112509	1252	1326	10	0.038146
112509	1289	1326	10	0.044769
112509	1287	1330	10	0.043031
112509	1272	1330	10	0.031377
112509	1320	1330	10	0.036776
